"47","353"
"47","386"
"47","569"
"47","501"
"47","259"
"47","417"
"47","331"
"47","138"
"47","397"
"48","200"
"48","621"
"48","720"
"48","644"
"48","221"
"48","380"
"48","54"
"48","523"
"48","150"
"48","717"
"48","608"
"48","195"
"48","65"
"49","200"
"49","226"
"49","521"
"49","741"
"49","343"
"49","643"
"49","469"
"49","730"
"49","439"
"49","64"
"49","38"
"49","596"
"49","423"
"49","718"
"49","435"
"49","512"
"49","292"
"50","525"
"50","607"
"50","721"
"50","572"
"50","502"
"50","417"
"50","211"
"50","335"
"50","728"
"51","180"
"51","458"
"51","475"
"51","439"
"51","606"
"51","630"
"51","143"
"52","200"
"52","49"
"52","506"
"52","290"
"52","648"
"52","699"
"52","74"
"52","254"
"52","384"
"52","265"
"52","704"
"52","599"
"52","586"
"53","200"
"53","417"
"53","707"
"53","642"
"53","274"
"53","678"
"53","137"
"53","473"
"54","525"
"54","493"
"54","720"
"54","134"
"54","192"
"54","273"
"54","491"
"54","638"
"55","458"
"55","602"
"55","227"
"55","727"
"55","527"
"56","629"
"56","458"
"56","26"
"56","355"
"56","417"
"56","2"
"56","65"
"56","368"
"57","316"
"57","734"
"57","253"
"57","417"
"57","378"
"57","396"
"57","365"
"57","65"
"58","200"
"58","687"
"58","55"
"58","53"
"58","417"
"58","439"
"58","309"
"58","139"
"58","369"
"58","329"
"58","482"
"59","200"
"59","445"
"59","697"
"59","569"
"59","417"
"59","173"
"59","265"
"59","432"
"59","250"
"60","629"
"60","115"
"60","569"
"60","108"
"60","417"
"60","475"
"60","13"
"61","200"
"61","197"
"61","244"
"61","413"
"61","481"
"61","436"
"61","417"
"61","339"
"61","265"
"61","550"
"61","507"
"61","291"
"61","166"
"61","163"
"61","491"
"61","443"
"61","178"
"62","312"
"62","525"
"62","388"
"62","738"
"62","748"
"62","339"
"62","238"
"62","385"
"62","539"
"63","734"
"63","422"
"63","597"
"63","417"
"63","61"
"63","378"
"63","14"
"63","341"
"63","753"
"63","146"
"64","316"
"64","458"
"64","673"
"64","685"
"64","475"
"64","148"
"64","420"
"64","265"
